Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_08_818.jpg;-1.024324;0;0;2.76434;134.6671;102.1274;357.3669;342.3385;0.5564103
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_08_885.jpg;0;0;0;2.723537;134.8331;102.076;357.951;341.5107;0.9557846
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_08_951.jpg;0;0;0;2.698654;135.0629;102.0057;359.3737;341.0772;1.763466
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_018.jpg;0;0;0;2.665751;135.2305;101.9466;0.4462639;341.0039;2.038815
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_085.jpg;-4.032934;0;0;2.630041;135.3824;101.8815;0.8345382;340.5398;1.47961
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_151.jpg;-8.01117;0;0;2.63226;135.579;101.7963;1.014122;339.6335;0.4555605
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_218.jpg;-12.03069;0;0;2.582263;135.7187;101.7343;0.8999359;338.2003;359.7241
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_284.jpg;-12.04089;0;0;2.571375;135.8543;101.674;0.5788292;336.7444;359.1568
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_351.jpg;-15;0;0;2.555084;136.0258;101.5908;359.8557;334.3082;358.5921
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_418.jpg;-14.99183;0;0;2.542005;136.1558;101.5266;359.4872;332.6492;358.5531
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_485.jpg;-11.00669;0;0;2.51846;136.2854;101.4575;359.2852;331.0474;358.6799
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_551.jpg;-6.986387;0;0;2.500412;136.4588;101.3584;359.3162;329.7006;359.1218
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_618.jpg;-2.992053;0;0;2.489995;136.5892;101.2799;359.5137;329.129;359.521
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_684.jpg;0;0;0;2.470704;136.7181;101.2012;359.6857;328.9193;359.8949
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_751.jpg;0;0;0;2.461988;136.8888;101.0973;359.8692;328.8745;0.3499426
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_818.jpg;2.006237;0;0;2.453418;137.0164;101.0199;0.004326471;328.9655;0.6313024
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_885.jpg;6.005579;0;0;2.439312;137.1436;100.9457;0.06753799;329.4159;0.8928609
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_09_951.jpg;10.00729;0;0;2.426991;137.3128;100.8537;0.008147242;330.7571;1.210875
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_018.jpg;6.009449;0;0;2.418149;137.4395;100.7846;359.9943;331.7396;1.17354
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_085.jpg;2.010614;0;0;2.403041;137.5668;100.7176;359.9931;332.348;1.068488
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_151.jpg;0;0;0;2.395239;137.7358;100.6292;359.9482;332.5212;0.8939762
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_218.jpg;0;0;0;2.387306;137.862;100.5634;359.9019;332.5366;0.7587224
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_285.jpg;0;0;0;2.376717;137.9876;100.4981;359.8469;332.5399;0.6223292
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_351.jpg;0;0;0;2.368763;138.1544;100.4115;359.765;332.5414;0.4411826
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_418.jpg;0;0;0;2.360788;138.279;100.3469;359.7006;332.5421;0.3091743
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_484.jpg;0;0;0;2.350123;138.4032;100.2825;359.6362;332.5426;0.1830735
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_551.jpg;0;0.1000715;0;2.342107;138.5682;100.197;359.5562;332.5433;0.02754226
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_618.jpg;0;0.3001407;0;2.339377;138.6926;100.1328;359.53;332.5494;359.9351
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_685.jpg;0;0.4999772;0;2.350091;138.8183;100.0678;359.555;332.5542;359.8593
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_751.jpg;0;0.7002638;0;2.368973;138.9889;99.97963;359.6827;332.5605;359.7845
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_818.jpg;0;0.9002639;0;2.395971;139.1198;99.91184;359.8515;332.562;359.7383
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_884.jpg;0;1;0;2.446815;139.2538;99.84244;0.08655918;332.563;359.7015
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_10_951.jpg;0;1;0;2.488084;139.437;99.74812;0.4545705;332.577;359.6974
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_018.jpg;0;1;0;2.530122;139.5772;99.67615;0.737867;332.5939;359.735
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_084.jpg;0;1;0;2.58606;139.7198;99.60304;1.02616;332.6134;359.7945
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_151.jpg;0;1;0;2.627358;139.9128;99.50529;1.341398;332.6589;359.9628
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_218.jpg;0;1;0;2.671046;140.0567;99.42987;1.410969;332.6115;-0.001684526
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_285.jpg;-4.047265;1;0;2.734568;140.2005;99.35284;1.352041;332.3748;0.0002712554
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_351.jpg;-7.994812;1;0;2.776227;140.3938;99.2439;1.30195;331.3298;359.9873
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_418.jpg;-11.99131;1;0;2.81423;140.538;99.15574;1.266814;329.9436;359.8966
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_485.jpg;-15;0.7998931;0;2.858578;140.6794;99.06249;1.146252;328.0432;359.7805
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_551.jpg;-15;0.6002878;0;2.88406;140.8621;98.93;0.8458482;325.1914;359.5567
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_618.jpg;-15;0.4006156;0;2.901237;140.9942;98.82478;0.5491116;323.0554;359.3145
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_685.jpg;-15;0.1998752;0;2.908247;141.1216;98.71542;0.1951412;320.949;359.0213
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_751.jpg;-13.03629;0.00053633;0;2.9025;141.2866;98.56491;359.7407;318.3463;358.6869
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_818.jpg;-13.0104;0;0;2.889486;141.4113;98.44804;359.6542;316.6302;358.6902
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_884.jpg;-8.99648;0;0;2.870058;141.5342;98.3272;359.6963;315.1406;358.821
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_11_951.jpg;-5.025785;0;0;2.859408;141.6956;98.16014;359.953;313.9008;359.1312
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_018.jpg;-1.020545;0;0;2.842878;141.8137;98.03445;0.0809989;313.4405;359.3275
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_085.jpg;0;0;0.0992597;2.830786;141.931;97.90999;0.1583071;313.3199;359.5298
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_152.jpg;0;0;0.2980049;2.792413;142.0827;97.74871;0.1015828;313.2933;359.7809
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_218.jpg;0;0;0.4986624;2.721201;142.1902;97.63427;359.8638;313.2922;359.9536
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_284.jpg;0;0;0.6988284;2.567327;142.29;97.52789;359.4051;313.2939;0.1113122
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_351.jpg;0;0;0.8983001;2.408166;142.4088;97.39766;358.5829;313.2296;0.1188456
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_418.jpg;0;0;1;2.270811;142.4927;97.30398;358.1148;312.9952;359.9889
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_485.jpg;0;0;1;2.112591;142.5761;97.2151;357.824;312.8425;0.02426697
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_552.jpg;0;0;1;1.992517;142.6815;97.09895;357.7552;312.761;359.9752
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_618.jpg;0;0;0;1.873217;142.7612;97.01357;358.0251;312.7471;0.03128249
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_685.jpg;0;0;0;1.852549;142.8437;96.9223;358.7102;312.7121;359.9877
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_751.jpg;0;0;0;1.787272;142.951;96.80647;359.5674;312.7386;0.0280351
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_818.jpg;0;0;0;1.784188;143.0302;96.72079;0.1221506;312.7484;0.05179084
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_885.jpg;0;0;0;1.777138;143.1071;96.63646;0.5530945;312.7331;0.03030164
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_12_951.jpg;0;0;0;1.773291;143.2079;96.52917;0.8773119;312.7311;0.07734769
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_018.jpg;4.026606;0;0;1.753229;143.2828;96.45699;0.8026741;312.9457;0.3376675
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_085.jpg;4.029984;0;0;1.7543;143.3553;96.38412;0.6666484;313.5145;0.3938254
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_151.jpg;0.02818532;0;0;1.743302;143.4485;96.28727;0.38458;313.7286;0.3426952
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_218.jpg;0;0;0;1.737883;143.5179;96.21471;0.1702215;313.7432;0.2927046
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_285.jpg;0;0;0;1.718414;143.5867;96.145;359.8728;313.7683;0.318595
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_352.jpg;0;0;0.2003058;1.687214;143.6754;96.05629;359.3518;313.8916;0.4152443
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_418.jpg;0;0;0.4007006;1.634172;143.7392;95.99135;359.0645;313.8826;0.4232937
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_484.jpg;0;0;0.6003712;1.523349;143.802;95.92937;358.8929;313.9703;0.4928423
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_551.jpg;0;0;0.801905;1.40591;143.8753;95.85148;358.7236;314.4391;0.1737449
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_618.jpg;0;0;1;1.241303;143.9245;95.80267;358.5974;314.6036;359.9132
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_685.jpg;0;0;1;1.01203;143.9664;95.76379;358.3755;314.4942;359.8368
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_752.jpg;0;0;1;0.7957389;144.002;95.73003;357.7587;313.9384;359.9325
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_819.jpg;4.022581;0;1;0.5074717;144.012;95.71812;357.1135;313.8276;-0.002336755
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_885.jpg;8.018682;0;0;0.2759371;144.0169;95.71062;356.5931;313.6981;359.9834
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_13_952.jpg;12.00134;0;0;0.2001009;144.0231;95.70278;356.3781;315.2735;0.2067456
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_018.jpg;15;0;0;0.1029177;144.0272;95.6987;356.5373;317.3964;0.4743875
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_084.jpg;15;0;0;-0.08692299;144.0287;95.69847;356.9158;320.0147;0.7449761
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_152.jpg;15;0;0;-0.1774558;144.0289;95.69846;357.8673;323.5511;1.105589
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_218.jpg;15;0;0;-0.2625293;144.029;95.69849;358.9168;326.1841;1.364941
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_285.jpg;15;0;0;-0.325994;144.0288;95.69865;0.1029525;328.8453;1.491791
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_351.jpg;15;0;0;-0.303731;144.0289;95.69931;1.49343;332.3129;1.194386
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_418.jpg;15;0;0;-0.26354;144.0291;95.69962;2.284097;334.9962;0.7571861
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_485.jpg;15;0;0;-0.1949629;144.0292;95.69988;2.816074;337.6953;0.2491204
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_552.jpg;15;0;0;-0.1094795;144.029;95.70051;3.09204;341.2864;359.7516
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_619.jpg;15;0;0;0.04776258;144.0293;95.70261;2.906697;343.8398;359.6214
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_685.jpg;15;0;0;0.1337185;144.0296;95.70433;2.426609;346.4108;359.6562
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_752.jpg;13.02361;0;0;0.1962132;144.0298;95.70489;1.560478;349.7228;359.9642
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_818.jpg;9.031976;0;0;0.2438195;144.0298;95.70499;0.8118785;351.4463;0.323422
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_885.jpg;5.035583;0;0;0.2333113;144.0301;95.70518;0.1042879;352.576;0.6696852
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_14_952.jpg;1.03466;0;0;0.2050297;144.0304;95.70353;359.341;353.101;0.9425426
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_018.jpg;0;0;0;0.1473428;144.0304;95.70233;358.936;353.0895;0.9836152
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_085.jpg;0;0;0;0.07493947;144.0304;95.70058;358.7108;353.0826;0.8486168
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_152.jpg;4.010922;0;0;0.05134226;144.0314;95.69879;358.7214;353.5349;0.5096791
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_219.jpg;7.988561;0;0;-0.1067351;144.0327;95.70124;359.0054;354.8483;0.3608665
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_285.jpg;11.9969;0;0;-0.1271379;144.0328;95.70187;359.34;356.746;0.1420308
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_352.jpg;15;0;0;-0.1199148;144.0329;95.70226;359.7455;0.2108154;359.8319
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_418.jpg;15;0;0;-0.1105307;144.0331;95.7028;0.0209051;2.879807;359.6188
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_485.jpg;15;0;0;-0.09922199;144.0332;95.70318;0.2474805;5.563805;359.3951
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_552.jpg;15;0;0;-0.07558109;144.0331;95.70331;0.404837;9.16468;359.1662
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_619.jpg;15;0;0;-0.03587676;144.033;95.70351;0.4045841;11.85708;359.1224
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_684.jpg;15;0;0;0.02515883;144.033;95.70353;0.3315496;14.55708;359.1835
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_752.jpg;15;0;0;0.03783026;144.0331;95.70377;0.2472032;18.13831;359.3534
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_818.jpg;15;0;0;0.04244862;144.0332;95.70399;0.2184118;20.82193;359.5066
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_884.jpg;10.98955;0;0;0.0459112;144.0332;95.70414;0.2078613;23.03005;359.6659
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_15_952.jpg;6.990811;0;0;-0.04559819;144.0332;95.70422;0.2079462;24.94151;359.8725
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_018.jpg;2.98359;0;0;-0.04357313;144.0332;95.70425;0.2094597;25.59618;0.01739077
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_085.jpg;0;0;0;0.03918963;144.0332;95.70429;0.2088678;25.71218;0.1537909
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_152.jpg;0;0;0;0.03536842;144.0332;95.70435;0.2027658;25.71105;0.3156429
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_218.jpg;4.033456;0;0;0.03135782;144.0333;95.70438;0.1995959;26.31411;0.4179819
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_285.jpg;8.045362;0;0;0.02618658;144.0333;95.7044;0.2015607;27.515;0.5033209
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_352.jpg;11.99842;0;0;0.02230088;144.0333;95.7044;0.2166126;30.15378;0.5916343
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_419.jpg;15;0;0;0.01730445;144.0333;95.70441;0.2303796;32.79513;0.6323291
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_485.jpg;15;0.2005638;0;0.02471988;144.0342;95.7056;0.2368393;32.71071;0.673037
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_552.jpg;15;0.3996377;0;0.04300387;144.0374;95.70894;0.2840016;32.70804;0.6935104
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_619.jpg;15;0.6006309;0;0.08768376;144.0425;95.71357;0.3701221;32.91461;0.681009
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_685.jpg;15;0.8003284;0;0.1342904;144.0501;95.72034;0.4979239;33.16162;0.647266
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_752.jpg;15;1;0;0.2020695;144.0655;95.73399;0.7566361;33.65845;0.564488
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_818.jpg;15;1;0;0.2597816;144.0805;95.74712;0.9801076;34.06956;0.4666474
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_885.jpg;15;1;0;0.3349119;144.0979;95.76138;1.152157;34.52496;0.2751602
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_16_952.jpg;15;1;0;0.3812105;144.1214;95.78195;1.175924;35.05957;359.9059
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_018.jpg;15;1;0;0.4344645;144.1393;95.80023;1.09711;35.49706;359.7893
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_085.jpg;15;1;0;0.5177104;144.159;95.81983;0.9549606;35.87598;359.7994
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_152.jpg;15;1;0;0.5517728;144.1908;95.8496;0.8709505;36.86006;359.8297
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_219.jpg;15;1;0;0.6064208;144.2178;95.8755;0.8913185;37.48586;359.8811
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_285.jpg;15;0.7976006;0;0.6673461;144.2572;95.91454;1.002264;38.56407;359.9805
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_352.jpg;15;0.6001303;0;0.6874913;144.2885;95.94572;1.09628;39.41434;0.03881048
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_419.jpg;15;0.4006594;0;0.7260091;144.32;95.97767;1.155645;40.12855;0.07262986
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_485.jpg;15;0.2004396;0;0.7409135;144.3506;96.00942;1.130935;40.78135;0.06571638
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_552.jpg;15;0.001039356;0;0.7562275;144.3905;96.05238;1.036076;41.71735;0.05285006
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_619.jpg;15;0;0;0.7442129;144.4188;96.08414;0.9178566;42.48654;0.06061125
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_685.jpg;15;0;0;0.7402939;144.4464;96.11594;0.7809716;43.25351;0.08317274
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_752.jpg;13.02732;0;0;0.7372336;144.4824;96.15818;0.5778459;44.21026;0.1212032
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_819.jpg;9.013806;0;0;0.7360213;144.5098;96.18922;0.4221157;44.72607;0.1319369
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_885.jpg;5.028166;0;0;0.7340086;144.5377;96.21976;0.2684222;45.0725;0.1267527
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_17_951.jpg;1.013972;0;0;0.7320225;144.5759;96.25945;0.07267432;45.23845;0.08769922
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_019.jpg;0;0;0;0.7294804;144.605;96.28884;359.9366;45.24644;0.04753722
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_085.jpg;3.996054;0;0;0.7260035;144.6335;96.31878;359.8125;45.36267;0.0268645
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_152.jpg;7.985136;0;0;0.7226285;144.6702;96.36007;359.6665;45.81244;0.04550492
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_219.jpg;12.005;0;0;0.7185306;144.6965;96.39207;359.5715;46.36469;0.09485266
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_285.jpg;15;0;0;0.7112722;144.7221;96.42492;359.5121;47.06456;0.1447527
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_352.jpg;15;0;0;0.7062693;144.7553;96.46973;359.4702;48.0713;0.2176294
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_419.jpg;15;0;0;0.7019756;144.7797;96.5039;359.4646;48.83449;0.268701
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_485.jpg;15;0;0;0.6967258;144.8036;96.53841;359.4761;49.59915;0.3154208
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_552.jpg;15;0;0;0.6928914;144.8348;96.58489;359.5108;50.6203;0.3726489
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_18_619.jpg;15;0;0;0.6891438;144.8575;96.62006;359.5489;51.38537;0.409513
